score;attractive;ID;img_paths;asian;White;Train;Validation
0.175;18;AF142;AF142.jpg;1;0;0;
0.68;68;AF1420;AF1420.jpg;1;0;0;
0.593;59;AF1421;AF1421.jpg;1;0;1;
0.691;69;AF1422;AF1422.jpg;1;0;1;
0.644;64;AF1423;AF1423.jpg;1;0;0;
0.588;59;AF1424;AF1424.jpg;1;0;1;
0.67;67;AF1425;AF1425.jpg;1;0;1;
0.593;59;AF1426;AF1426.jpg;1;0;1;
0.521;52;AF1427;AF1427.jpg;1;0;1;
0.66;66;AF1428;AF1428.jpg;1;0;1;
0.732;73;AF1429;AF1429.jpg;1;0;1;
0.134;13;AF143;AF143.jpg;1;0;1;
0.727;73;AF1430;AF1430.jpg;1;0;1;
0.454;45;AF1431;AF1431.jpg;1;0;0;
0.541;54;AF1432;AF1432.jpg;1;0;1;
0.634;63;AF1433;AF1433.jpg;1;0;1;
0.412;41;AF1434;AF1434.jpg;1;0;1;
0.485;49;AF1435;AF1435.jpg;1;0;1;
0.407;41;AF1436;AF1436.jpg;1;0;0;
0.736;74;AF1437;AF1437.jpg;1;0;1;
0.459;46;AF1438;AF1438.jpg;1;0;1;
0.598;60;AF1439;AF1439.jpg;1;0;0;
0.201;20;AF144;AF144.jpg;1;0;1;
0.716;72;AF1440;AF1440.jpg;1;0;1;
0.485;49;AF1441;AF1441.jpg;1;0;1;
0.649;65;AF1442;AF1442.jpg;1;0;1;
0.446;45;AF1443;AF1443.jpg;1;0;0;
0.691;69;AF1444;AF1444.jpg;1;0;1;
0.747;75;AF1445;AF1445.jpg;1;0;1;
0.809;81;AF1446;AF1446.jpg;1;0;0;
0.701;70;AF1447;AF1447.jpg;1;0;1;
0.68;68;AF1448;AF1448.jpg;1;0;1;
0.655;66;AF1449;AF1449.jpg;1;0;0;
0.479;48;AF145;AF145.jpg;1;0;1;
0.314;31;AF1450;AF1450.jpg;1;0;1;
0.68;68;AF1451;AF1451.jpg;1;0;1;
0.438;44;AF1452;AF1452.jpg;1;0;1;
0.103;10;AF1453;AF1453.jpg;1;0;1;
0.567;57;AF1454;AF1454.jpg;1;0;1;
0.459;46;AF1455;AF1455.jpg;1;0;1;
0.598;60;AF1456;AF1456.jpg;1;0;1;
0.814;81;AF1457;AF1457.jpg;1;0;1;
0.684;68;AF1458;AF1458.jpg;1;0;1;
0.753;75;AF1459;AF1459.jpg;1;0;1;
0.505;51;AF146;AF146.jpg;1;0;1;
0.469;47;AF1460;AF1460.jpg;1;0;1;
0.495;50;AF1461;AF1461.jpg;1;0;1;
0.675;68;AF1462;AF1462.jpg;1;0;1;
0.42;42;AF1463;AF1463.jpg;1;0;1;
0.582;58;AF1464;AF1464.jpg;1;0;0;
0.722;72;AF1465;AF1465.jpg;1;0;1;
0.634;63;AF1466;AF1466.jpg;1;0;1;
0.546;55;AF1467;AF1467.jpg;1;0;1;
0.528;53;AF1468;AF1468.jpg;1;0;1;
0.619;62;AF1469;AF1469.jpg;1;0;1;
0.289;29;AF147;AF147.jpg;1;0;1;
0.526;53;AF1470;AF1470.jpg;1;0;1;
0.596;60;AF1471;AF1471.jpg;1;0;0;
0.763;76;AF1472;AF1472.jpg;1;0;1;
0.397;40;AF1473;AF1473.jpg;1;0;0;
0.722;72;AF1474;AF1474.jpg;1;0;0;
0.098;10;AF1475;AF1475.jpg;1;0;1;
0.732;73;AF1476;AF1476.jpg;1;0;1;
0.706;71;AF1477;AF1477.jpg;1;0;1;
0.619;62;AF1478;AF1478.jpg;1;0;1;
0.598;60;AF1479;AF1479.jpg;1;0;1;
0.108;11;AF148;AF148.jpg;1;0;1;
0.448;45;AF1480;AF1480.jpg;1;0;1;
0.634;63;AF1481;AF1481.jpg;1;0;1;
0.608;61;AF1482;AF1482.jpg;1;0;1;
0.448;45;AF1483;AF1483.jpg;1;0;0;
0.536;54;AF1484;AF1484.jpg;1;0;1;
0.582;58;AF1485;AF1485.jpg;1;0;1;
0.731;73;AF1486;AF1486.jpg;1;0;1;
0.397;40;AF1487;AF1487.jpg;1;0;1;
0.67;67;AF1488;AF1488.jpg;1;0;1;
0.51;51;AF1489;AF1489.jpg;1;0;1;
0.285;29;AF149;AF149.jpg;1;0;1;
0.557;56;AF1490;AF1490.jpg;1;0;1;
0.747;75;AF1491;AF1491.jpg;1;0;1;
0.722;72;AF1492;AF1492.jpg;1;0;1;
0.572;57;AF1493;AF1493.jpg;1;0;1;
0.72;72;AF1494;AF1494.jpg;1;0;1;
0.629;63;AF1495;AF1495.jpg;1;0;1;
0.613;61;AF1496;AF1496.jpg;1;0;0;
0.418;42;AF1497;AF1497.jpg;1;0;0;
0.727;73;AF1498;AF1498.jpg;1;0;1;
0.515;52;AF1499;AF1499.jpg;1;0;1;
0.347;35;AF15;AF15.jpg;1;0;1;
0.316;32;AF150;AF150.jpg;1;0;1;
0.758;76;AF1500;AF1500.jpg;1;0;1;
0.789;79;AF1501;AF1501.jpg;1;0;1;
0.608;61;AF1502;AF1502.jpg;1;0;1;
0.495;50;AF1503;AF1503.jpg;1;0;0;
0.526;53;AF1504;AF1504.jpg;1;0;1;
0.546;55;AF1505;AF1505.jpg;1;0;0;
0.404;40;AF1506;AF1506.jpg;1;0;1;
0.459;46;AF1507;AF1507.jpg;1;0;1;
0.629;63;AF1508;AF1508.jpg;1;0;1;
0.211;21;AF1509;AF1509.jpg;1;0;1;
0.314;31;AF151;AF151.jpg;1;0;1;
0.649;65;AF1510;AF1510.jpg;1;0;1;
0.727;73;AF1511;AF1511.jpg;1;0;1;
0.644;64;AF1512;AF1512.jpg;1;0;1;
0.567;57;AF1513;AF1513.jpg;1;0;1;
0.536;54;AF1514;AF1514.jpg;1;0;0;
0.82;82;AF1515;AF1515.jpg;1;0;1;
0.629;63;AF1516;AF1516.jpg;1;0;0;
0.624;62;AF1517;AF1517.jpg;1;0;0;
0.598;60;AF1518;AF1518.jpg;1;0;0;
0.521;52;AF1519;AF1519.jpg;1;0;1;
0.314;31;AF152;AF152.jpg;1;0;1;
0.655;66;AF1520;AF1520.jpg;1;0;1;
0.686;69;AF1521;AF1521.jpg;1;0;0;
0.175;18;AF1522;AF1522.jpg;1;0;0;
0.649;65;AF1523;AF1523.jpg;1;0;1;
0.619;62;AF1524;AF1524.jpg;1;0;1;
0.706;71;AF1525;AF1525.jpg;1;0;0;
0.67;67;AF1526;AF1526.jpg;1;0;1;
0.51;51;AF1527;AF1527.jpg;1;0;1;
0.732;73;AF1528;AF1528.jpg;1;0;1;
0.598;60;AF1529;AF1529.jpg;1;0;1;
0.397;40;AF153;AF153.jpg;1;0;1;
0.531;53;AF1530;AF1530.jpg;1;0;1;
0.412;41;AF1531;AF1531.jpg;1;0;1;
0.49;49;AF1532;AF1532.jpg;1;0;1;
0.762;76;AF1533;AF1533.jpg;1;0;1;
0.758;76;AF1534;AF1534.jpg;1;0;1;
0.593;59;AF1535;AF1535.jpg;1;0;1;
0.648;65;AF1536;AF1536.jpg;1;0;1;
0.531;53;AF1537;AF1537.jpg;1;0;0;
0.706;71;AF1538;AF1538.jpg;1;0;1;
0.186;19;AF1539;AF1539.jpg;1;0;1;
0.397;40;AF154;AF154.jpg;1;0;0;
0.268;27;AF1540;AF1540.jpg;1;0;1;
0.5;50;AF1541;AF1541.jpg;1;0;1;
0.368;37;AF1542;AF1542.jpg;1;0;1;
0.722;72;AF1543;AF1543.jpg;1;0;1;
0.407;41;AF1544;AF1544.jpg;1;0;0;
0.655;66;AF1545;AF1545.jpg;1;0;1;
0.513;51;AF1546;AF1546.jpg;1;0;1;
0.675;68;AF1547;AF1547.jpg;1;0;1;
0.716;72;AF1548;AF1548.jpg;1;0;1;
0.474;47;AF1549;AF1549.jpg;1;0;1;
0.325;33;AF155;AF155.jpg;1;0;1;
0.582;58;AF1550;AF1550.jpg;1;0;1;
0.675;68;AF1551;AF1551.jpg;1;0;1;
0.722;72;AF1552;AF1552.jpg;1;0;1;
0.701;70;AF1553;AF1553.jpg;1;0;1;
0.577;58;AF1554;AF1554.jpg;1;0;1;
0.691;69;AF1555;AF1555.jpg;1;0;1;
0.68;68;AF1556;AF1556.jpg;1;0;1;
0.577;58;AF1557;AF1557.jpg;1;0;1;
0.716;72;AF1558;AF1558.jpg;1;0;0;
0.711;71;AF1559;AF1559.jpg;1;0;1;
0.304;30;AF156;AF156.jpg;1;0;1;
0.588;59;AF1560;AF1560.jpg;1;0;1;
0.722;72;AF1561;AF1561.jpg;1;0;0;
0.732;73;AF1562;AF1562.jpg;1;0;1;
0.701;70;AF1563;AF1563.jpg;1;0;1;
0.582;58;AF1564;AF1564.jpg;1;0;1;
0.701;70;AF1565;AF1565.jpg;1;0;1;
0.639;64;AF1566;AF1566.jpg;1;0;1;
0.619;62;AF1567;AF1567.jpg;1;0;1;
0.66;66;AF1568;AF1568.jpg;1;0;1;
0.57;57;AF1569;AF1569.jpg;1;0;0;
0.32;32;AF157;AF157.jpg;1;0;1;
0.492;49;AF1570;AF1570.jpg;1;0;0;
0.691;69;AF1571;AF1571.jpg;1;0;0;
0.794;79;AF1572;AF1572.jpg;1;0;1;
0.679;68;AF1573;AF1573.jpg;1;0;1;
0.619;62;AF1574;AF1574.jpg;1;0;1;
0.531;53;AF1575;AF1575.jpg;1;0;1;
0.505;51;AF1576;AF1576.jpg;1;0;1;
0.557;56;AF1577;AF1577.jpg;1;0;1;
0.383;38;AF1578;AF1578.jpg;1;0;1;
0.644;64;AF1579;AF1579.jpg;1;0;0;
0.368;37;AF158;AF158.jpg;1;0;1;
0.691;69;AF1580;AF1580.jpg;1;0;1;
0.758;76;AF1581;AF1581.jpg;1;0;1;
0.716;72;AF1582;AF1582.jpg;1;0;1;
0.691;69;AF1583;AF1583.jpg;1;0;1;
0.742;74;AF1584;AF1584.jpg;1;0;0;
0.701;70;AF1585;AF1585.jpg;1;0;1;
0.655;66;AF1586;AF1586.jpg;1;0;1;
0.624;62;AF1587;AF1587.jpg;1;0;1;
0.613;61;AF1588;AF1588.jpg;1;0;1;
0.552;55;AF1589;AF1589.jpg;1;0;1;
0.407;41;AF159;AF159.jpg;1;0;1;
0.144;14;AF1590;AF1590.jpg;1;0;1;
0.531;53;AF1591;AF1591.jpg;1;0;1;
0.778;78;AF1592;AF1592.jpg;1;0;1;
0.531;53;AF1593;AF1593.jpg;1;0;1;
0.835;84;AF1594;AF1594.jpg;1;0;1;
0.644;64;AF1595;AF1595.jpg;1;0;1;
0.534;53;AF1596;AF1596.jpg;1;0;1;
0.613;61;AF1597;AF1597.jpg;1;0;1;
0.674;67;AF1598;AF1598.jpg;1;0;1;
0.521;52;AF1599;AF1599.jpg;1;0;1;
0.34;34;AF16;AF16.jpg;1;0;1;
0.242;24;AF160;AF160.jpg;1;0;1;
0.397;40;AF1600;AF1600.jpg;1;0;1;
0.768;77;AF1601;AF1601.jpg;1;0;1;
0.696;70;AF1602;AF1602.jpg;1;0;1;
0.68;68;AF1603;AF1603.jpg;1;0;0;
0.469;47;AF1604;AF1604.jpg;1;0;1;
0.67;67;AF1605;AF1605.jpg;1;0;1;
0.485;49;AF1606;AF1606.jpg;1;0;1;
0.51;51;AF1607;AF1607.jpg;1;0;0;
0.639;64;AF1608;AF1608.jpg;1;0;1;
0.68;68;AF1609;AF1609.jpg;1;0;1;
0.139;14;AF161;AF161.jpg;1;0;1;
0.716;72;AF1610;AF1610.jpg;1;0;1;
0.603;60;AF1611;AF1611.jpg;1;0;1;
0.686;69;AF1612;AF1612.jpg;1;0;1;
0.706;71;AF1613;AF1613.jpg;1;0;1;
0.613;61;AF1614;AF1614.jpg;1;0;1;
0.722;72;AF1615;AF1615.jpg;1;0;1;
0.485;49;AF1616;AF1616.jpg;1;0;1;
0.67;67;AF1617;AF1617.jpg;1;0;1;
0.268;27;AF1618;AF1618.jpg;1;0;0;
0.16;16;AF1619;AF1619.jpg;1;0;1;
0.206;21;AF162;AF162.jpg;1;0;1;
0.696;70;AF1620;AF1620.jpg;1;0;1;
0.572;57;AF1621;AF1621.jpg;1;0;1;
0.686;69;AF1622;AF1622.jpg;1;0;0;
0.753;75;AF1623;AF1623.jpg;1;0;1;
0.577;58;AF1624;AF1624.jpg;1;0;1;
0.216;22;AF1625;AF1625.jpg;1;0;0;
0.402;40;AF1626;AF1626.jpg;1;0;0;
0.598;60;AF1627;AF1627.jpg;1;0;1;
0.701;70;AF1628;AF1628.jpg;1;0;1;
0.593;59;AF1629;AF1629.jpg;1;0;0;
0.418;42;AF163;AF163.jpg;1;0;0;
0.515;52;AF1630;AF1630.jpg;1;0;1;
0.098;10;AF1631;AF1631.jpg;1;0;1;
0.577;58;AF1632;AF1632.jpg;1;0;0;
0.17;17;AF1633;AF1633.jpg;1;0;1;
0.572;57;AF1634;AF1634.jpg;1;0;1;
0.665;67;AF1635;AF1635.jpg;1;0;1;
0.356;36;AF1636;AF1636.jpg;1;0;1;
0.639;64;AF1637;AF1637.jpg;1;0;1;
0.68;68;AF1638;AF1638.jpg;1;0;1;
0.536;54;AF1639;AF1639.jpg;1;0;1;
0.451;45;AF164;AF164.jpg;1;0;1;
0.68;68;AF1640;AF1640.jpg;1;0;1;
0.129;13;AF1641;AF1641.jpg;1;0;1;
0.387;39;AF1642;AF1642.jpg;1;0;0;
0.469;47;AF1643;AF1643.jpg;1;0;1;
0.627;63;AF1644;AF1644.jpg;1;0;1;
0.474;47;AF1645;AF1645.jpg;1;0;1;
0.598;60;AF1646;AF1646.jpg;1;0;1;
0.531;53;AF1647;AF1647.jpg;1;0;1;
0.402;40;AF1648;AF1648.jpg;1;0;1;
0.466;47;AF1649;AF1649.jpg;1;0;0;
0.407;41;AF165;AF165.jpg;1;0;1;
0.485;49;AF1650;AF1650.jpg;1;0;1;
0.113;11;AF1651;AF1651.jpg;1;0;1;
0.66;66;AF1652;AF1652.jpg;1;0;1;
0.474;47;AF1653;AF1653.jpg;1;0;1;
0.459;46;AF1654;AF1654.jpg;1;0;1;
0.691;69;AF1655;AF1655.jpg;1;0;0;
0.577;58;AF1656;AF1656.jpg;1;0;1;
0.613;61;AF1657;AF1657.jpg;1;0;1;
0.459;46;AF1658;AF1658.jpg;1;0;0;
0.557;56;AF1659;AF1659.jpg;1;0;0;
0.454;45;AF166;AF166.jpg;1;0;1;
0.577;58;AF1660;AF1660.jpg;1;0;1;
0.736;74;AF1661;AF1661.jpg;1;0;1;
0.536;54;AF1662;AF1662.jpg;1;0;0;
0.727;73;AF1663;AF1663.jpg;1;0;1;
0.5;50;AF1664;AF1664.jpg;1;0;0;
0.675;68;AF1665;AF1665.jpg;1;0;1;
0.649;65;AF1666;AF1666.jpg;1;0;1;
0.706;71;AF1667;AF1667.jpg;1;0;1;
0.701;70;AF1668;AF1668.jpg;1;0;1;
0.758;76;AF1669;AF1669.jpg;1;0;1;
0.285;29;AF167;AF167.jpg;1;0;1;
0.577;58;AF1670;AF1670.jpg;1;0;1;
0.655;66;AF1671;AF1671.jpg;1;0;1;
0.737;74;AF1672;AF1672.jpg;1;0;1;
0.582;58;AF1673;AF1673.jpg;1;0;1;
0.675;68;AF1674;AF1674.jpg;1;0;1;
0.701;70;AF1675;AF1675.jpg;1;0;1;
0.793;79;AF1676;AF1676.jpg;1;0;1;
0.438;44;AF1677;AF1677.jpg;1;0;1;
0.523;52;AF1678;AF1678.jpg;1;0;1;
0.549;55;AF1679;AF1679.jpg;1;0;1;
0.304;30;AF168;AF168.jpg;1;0;1;
0.686;69;AF1680;AF1680.jpg;1;0;0;
0.366;37;AF1681;AF1681.jpg;1;0;0;
0.619;62;AF1682;AF1682.jpg;1;0;1;
0.639;64;AF1683;AF1683.jpg;1;0;1;
0.691;69;AF1684;AF1684.jpg;1;0;1;
0.505;51;AF1685;AF1685.jpg;1;0;0;
0.577;58;AF1686;AF1686.jpg;1;0;1;
0.716;72;AF1687;AF1687.jpg;1;0;1;
0.732;73;AF1688;AF1688.jpg;1;0;1;
0.634;63;AF1689;AF1689.jpg;1;0;1;
0.207;21;AF169;AF169.jpg;1;0;1;
0.696;70;AF1690;AF1690.jpg;1;0;1;
0.608;61;AF1691;AF1691.jpg;1;0;1;
0.619;62;AF1692;AF1692.jpg;1;0;1;
0.51;51;AF1693;AF1693.jpg;1;0;0;
0.598;60;AF1694;AF1694.jpg;1;0;0;
0.663;66;AF1695;AF1695.jpg;1;0;1;
0.753;75;AF1696;AF1696.jpg;1;0;1;
0.675;68;AF1697;AF1697.jpg;1;0;1;
0.438;44;AF1698;AF1698.jpg;1;0;0;
0.531;53;AF1699;AF1699.jpg;1;0;1;
0.472;47;AF17;AF17.jpg;1;0;1;
0.216;22;AF170;AF170.jpg;1;0;0;
0.366;37;AF1700;AF1700.jpg;1;0;1;
0.505;51;AF1701;AF1701.jpg;1;0;1;
0.314;31;AF1702;AF1702.jpg;1;0;0;
0.753;75;AF1703;AF1703.jpg;1;0;0;
0.284;28;AF1704;AF1704.jpg;1;0;0;
0.588;59;AF1705;AF1705.jpg;1;0;1;
0.814;81;AF1706;AF1706.jpg;1;0;1;
0.68;68;AF1707;AF1707.jpg;1;0;1;
0.531;53;AF1708;AF1708.jpg;1;0;1;
0.572;57;AF1709;AF1709.jpg;1;0;0;
0.541;54;AF171;AF171.jpg;1;0;1;
0.577;58;AF1710;AF1710.jpg;1;0;1;
0.746;75;AF1711;AF1711.jpg;1;0;1;
0.515;52;AF1712;AF1712.jpg;1;0;0;
0.5;50;AF1713;AF1713.jpg;1;0;1;
0.649;65;AF1714;AF1714.jpg;1;0;1;
0.397;40;AF1715;AF1715.jpg;1;0;1;
0.634;63;AF1716;AF1716.jpg;1;0;1;
0.613;61;AF1717;AF1717.jpg;1;0;1;
0.557;56;AF1718;AF1718.jpg;1;0;1;
0.67;67;AF1719;AF1719.jpg;1;0;1;
0.32;32;AF172;AF172.jpg;1;0;1;
0.536;54;AF1720;AF1720.jpg;1;0;1;
0.603;60;AF1721;AF1721.jpg;1;0;1;
0.479;48;AF1722;AF1722.jpg;1;0;1;
0.727;73;AF1723;AF1723.jpg;1;0;0;
0.598;60;AF1724;AF1724.jpg;1;0;0;
0.397;40;AF1725;AF1725.jpg;1;0;1;
0.763;76;AF1726;AF1726.jpg;1;0;0;
0.51;51;AF1727;AF1727.jpg;1;0;0;
0.686;69;AF1728;AF1728.jpg;1;0;1;
0.557;56;AF1729;AF1729.jpg;1;0;1;
0.237;24;AF173;AF173.jpg;1;0;0;
0.629;63;AF1730;AF1730.jpg;1;0;1;
0.67;67;AF1731;AF1731.jpg;1;0;0;
0.768;77;AF1732;AF1732.jpg;1;0;1;
0.742;74;AF1733;AF1733.jpg;1;0;1;
0.619;62;AF1734;AF1734.jpg;1;0;1;
0.495;50;AF1735;AF1735.jpg;1;0;1;
0.68;68;AF1736;AF1736.jpg;1;0;1;
0.606;61;AF1737;AF1737.jpg;1;0;0;
0.464;46;AF1738;AF1738.jpg;1;0;1;
0.216;22;AF1739;AF1739.jpg;1;0;1;
0.253;25;AF174;AF174.jpg;1;0;0;
0.701;70;AF1740;AF1740.jpg;1;0;1;
0.756;76;AF1741;AF1741.jpg;1;0;1;
0.737;74;AF1742;AF1742.jpg;1;0;1;
0.549;55;AF1743;AF1743.jpg;1;0;1;
0.49;49;AF1744;AF1744.jpg;1;0;1;
0.474;47;AF1745;AF1745.jpg;1;0;1;
0.552;55;AF1746;AF1746.jpg;1;0;1;
0.696;70;AF1747;AF1747.jpg;1;0;1;
0.582;58;AF1748;AF1748.jpg;1;0;1;
0.351;35;AF1749;AF1749.jpg;1;0;1;
0.454;45;AF175;AF175.jpg;1;0;1;
0.17;17;AF1750;AF1750.jpg;1;0;1;
0.679;68;AF1751;AF1751.jpg;1;0;0;
0.686;69;AF1752;AF1752.jpg;1;0;1;
0.443;44;AF1753;AF1753.jpg;1;0;1;
0.674;67;AF1754;AF1754.jpg;1;0;1;
0.593;59;AF1755;AF1755.jpg;1;0;1;
0.706;71;AF1756;AF1756.jpg;1;0;1;
0.314;31;AF1757;AF1757.jpg;1;0;1;
0.325;33;AF1758;AF1758.jpg;1;0;1;
0.536;54;AF1759;AF1759.jpg;1;0;1;
0.17;17;AF176;AF176.jpg;1;0;1;
0.448;45;AF1760;AF1760.jpg;1;0;1;
0.665;67;AF1761;AF1761.jpg;1;0;1;
0.523;52;AF1762;AF1762.jpg;1;0;1;
0.639;64;AF1763;AF1763.jpg;1;0;1;
0.49;49;AF1764;AF1764.jpg;1;0;0;
0.665;67;AF1765;AF1765.jpg;1;0;1;
0.701;70;AF1766;AF1766.jpg;1;0;0;
0.619;62;AF1767;AF1767.jpg;1;0;1;
0.16;16;AF1768;AF1768.jpg;1;0;1;
0.629;63;AF1769;AF1769.jpg;1;0;1;
0.124;12;AF177;AF177.jpg;1;0;1;
0.701;70;AF1770;AF1770.jpg;1;0;1;
0.16;16;AF1771;AF1771.jpg;1;0;1;
0.588;59;AF1772;AF1772.jpg;1;0;1;
0.655;66;AF1773;AF1773.jpg;1;0;1;
0.392;39;AF1774;AF1774.jpg;1;0;1;
0.773;77;AF1775;AF1775.jpg;1;0;1;
0.335;34;AF1776;AF1776.jpg;1;0;1;
0.526;53;AF1777;AF1777.jpg;1;0;0;
0.263;26;AF1778;AF1778.jpg;1;0;1;
0.505;51;AF1779;AF1779.jpg;1;0;1;
0.232;23;AF178;AF178.jpg;1;0;1;
0.469;47;AF1780;AF1780.jpg;1;0;1;
0.608;61;AF1781;AF1781.jpg;1;0;1;
0.644;64;AF1782;AF1782.jpg;1;0;1;
0.593;59;AF1783;AF1783.jpg;1;0;1;
0.397;40;AF1784;AF1784.jpg;1;0;1;
0.603;60;AF1785;AF1785.jpg;1;0;0;
0.799;80;AF1786;AF1786.jpg;1;0;1;
0.505;51;AF1787;AF1787.jpg;1;0;1;
0.747;75;AF1788;AF1788.jpg;1;0;1;
0.639;64;AF1789;AF1789.jpg;1;0;1;
0.191;19;AF179;AF179.jpg;1;0;1;
0.191;19;AF1790;AF1790.jpg;1;0;1;
0.639;64;AF1791;AF1791.jpg;1;0;1;
0.508;51;AF1792;AF1792.jpg;1;0;1;
0.706;71;AF1793;AF1793.jpg;1;0;0;
0.546;55;AF1794;AF1794.jpg;1;0;1;
0.459;46;AF1795;AF1795.jpg;1;0;0;
0.314;31;AF1796;AF1796.jpg;1;0;1;
0.526;53;AF1797;AF1797.jpg;1;0;1;
0.345;35;AF1798;AF1798.jpg;1;0;1;
0.68;68;AF1799;AF1799.jpg;1;0;1;
0.314;31;AF18;AF18.jpg;1;0;1;
0.335;34;AF180;AF180.jpg;1;0;1;
0.608;61;AF1800;AF1800.jpg;1;0;0;
0.582;58;AF1801;AF1801.jpg;1;0;1;
0.655;66;AF1802;AF1802.jpg;1;0;0;
0.814;81;AF1803;AF1803.jpg;1;0;1;
0.716;72;AF1804;AF1804.jpg;1;0;1;
0.66;66;AF1805;AF1805.jpg;1;0;1;
0.789;79;AF1806;AF1806.jpg;1;0;1;
0.634;63;AF1807;AF1807.jpg;1;0;1;
0.722;72;AF1808;AF1808.jpg;1;0;1;
0.505;51;AF1809;AF1809.jpg;1;0;1;
0.33;33;AF181;AF181.jpg;1;0;1;
0.33;33;AF1810;AF1810.jpg;1;0;1;
0.619;62;AF1811;AF1811.jpg;1;0;1;
0.536;54;AF1812;AF1812.jpg;1;0;1;
0.443;44;AF1813;AF1813.jpg;1;0;1;
0.294;29;AF1814;AF1814.jpg;1;0;1;
0.443;44;AF1815;AF1815.jpg;1;0;1;
0.737;74;AF1816;AF1816.jpg;1;0;1;
0.541;54;AF1817;AF1817.jpg;1;0;1;
0.639;64;AF1818;AF1818.jpg;1;0;0;
0.412;41;AF1819;AF1819.jpg;1;0;0;
0.376;38;AF182;AF182.jpg;1;0;1;
0.067;7;AF1820;AF1820.jpg;1;0;1;
0.443;44;AF1821;AF1821.jpg;1;0;1;
0.732;73;AF1822;AF1822.jpg;1;0;1;
0.701;70;AF1823;AF1823.jpg;1;0;0;
0.237;24;AF1824;AF1824.jpg;1;0;1;
0.5;50;AF1825;AF1825.jpg;1;0;0;
0.742;74;AF1826;AF1826.jpg;1;0;1;
0.763;76;AF1827;AF1827.jpg;1;0;1;
0.356;36;AF1828;AF1828.jpg;1;0;1;
0.485;49;AF1829;AF1829.jpg;1;0;0;
0.407;41;AF183;AF183.jpg;1;0;1;
0.716;72;AF1830;AF1830.jpg;1;0;1;
0.404;40;AF1831;AF1831.jpg;1;0;1;
0.624;62;AF1832;AF1832.jpg;1;0;1;
0.531;53;AF1833;AF1833.jpg;1;0;1;
0.521;52;AF1834;AF1834.jpg;1;0;1;
0.469;47;AF1835;AF1835.jpg;1;0;1;
0.546;55;AF1836;AF1836.jpg;1;0;1;
0.727;73;AF1837;AF1837.jpg;1;0;0;
0.722;72;AF1838;AF1838.jpg;1;0;1;
0.663;66;AF1839;AF1839.jpg;1;0;1;
0.572;57;AF184;AF184.jpg;1;0;1;
0.32;32;AF1840;AF1840.jpg;1;0;1;
0.459;46;AF1841;AF1841.jpg;1;0;1;
0.541;54;AF1842;AF1842.jpg;1;0;1;
0.544;54;AF1843;AF1843.jpg;1;0;0;
0.737;74;AF1844;AF1844.jpg;1;0;1;
0.166;17;AF1845;AF1845.jpg;1;0;1;
0.546;55;AF1846;AF1846.jpg;1;0;1;
0.433;43;AF1847;AF1847.jpg;1;0;1;
0.552;55;AF1848;AF1848.jpg;1;0;1;
0.588;59;AF1849;AF1849.jpg;1;0;1;
0.211;21;AF185;AF185.jpg;1;0;0;
0.613;61;AF1850;AF1850.jpg;1;0;1;
0.294;29;AF1851;AF1851.jpg;1;0;1;
0.567;57;AF1852;AF1852.jpg;1;0;1;
0.304;30;AF1853;AF1853.jpg;1;0;0;
0.326;33;AF1854;AF1854.jpg;1;0;1;
0.644;64;AF1855;AF1855.jpg;1;0;0;
0.68;68;AF1856;AF1856.jpg;1;0;1;
0.552;55;AF1857;AF1857.jpg;1;0;1;
0.459;46;AF1858;AF1858.jpg;1;0;1;
0.16;16;AF1859;AF1859.jpg;1;0;1;
0.227;23;AF186;AF186.jpg;1;0;0;
0.536;54;AF1860;AF1860.jpg;1;0;1;
0.459;46;AF1861;AF1861.jpg;1;0;1;
0.366;37;AF1862;AF1862.jpg;1;0;1;
0.582;58;AF1863;AF1863.jpg;1;0;0;
0.536;54;AF1864;AF1864.jpg;1;0;1;
0.381;38;AF1865;AF1865.jpg;1;0;1;
0.16;16;AF1866;AF1866.jpg;1;0;1;
0.729;73;AF1867;AF1867.jpg;1;0;1;
0.531;53;AF1868;AF1868.jpg;1;0;1;
0.485;49;AF1869;AF1869.jpg;1;0;1;
0.541;54;AF187;AF187.jpg;1;0;1;
0.371;37;AF1870;AF1870.jpg;1;0;0;
0.608;61;AF1871;AF1871.jpg;1;0;0;
0.49;49;AF1872;AF1872.jpg;1;0;0;
0.129;13;AF1873;AF1873.jpg;1;0;0;
0.619;62;AF1874;AF1874.jpg;1;0;1;
0.253;25;AF1875;AF1875.jpg;1;0;0;
0.521;52;AF1876;AF1876.jpg;1;0;1;
0.49;49;AF1877;AF1877.jpg;1;0;1;
0.701;70;AF1878;AF1878.jpg;1;0;1;
0.515;52;AF1879;AF1879.jpg;1;0;1;
0.381;38;AF188;AF188.jpg;1;0;1;
0.278;28;AF1880;AF1880.jpg;1;0;1;
0.665;67;AF1881;AF1881.jpg;1;0;1;
0.655;66;AF1882;AF1882.jpg;1;0;1;
0.351;35;AF1883;AF1883.jpg;1;0;0;
0.299;30;AF1884;AF1884.jpg;1;0;1;
0.428;43;AF1885;AF1885.jpg;1;0;1;
0.454;45;AF1886;AF1886.jpg;1;0;1;
0.644;64;AF1887;AF1887.jpg;1;0;1;
0.637;64;AF1888;AF1888.jpg;1;0;1;
0.582;58;AF1889;AF1889.jpg;1;0;1;
